Date,obs_swe,Qair,Rainf,Snowf,LWdown,SWdown,Tair,Wind
2010-05-02,,0.00622875,0.0,0.0,323.8,288.26248,11.950005,2.05
2010-05-03,,0.007356375,1.072625e-06,0.0,360.67502,262.86252,13.862503,2.3374999
2010-05-04,,0.00507725,0.0,0.0,313.4625,292.8125,11.900005,1.3625001
2010-05-05,,0.006426625,0.0,0.0,369.4125,276.7,14.387516,1.4499999
2010-05-06,,0.0074973754,0.00018082124,0.0,389.5875,193.1875,13.575005,3.6374998
2010-05-07,,0.007386875,4.273625e-06,0.0,376.98752,136.27501,11.212505,2.3875
2010-05-08,,0.005774,9.06375e-06,0.0,346.61252,140.6875,8.525002,1.125
2010-05-09,,0.0047025,1.4912499e-06,0.0,304.325,258.30002,7.7250023,1.6125001
2010-05-10,,0.005194875,0.0,0.0,332.8125,262.125,10.287502,1.3874999
2010-05-11,,0.005737375,8.7731256e-05,0.0,359.73752,202.2,9.937511,1.9499999
2010-05-12,,0.006100125,6.009375e-05,0.0,355.875,34.0125,8.100006,1.3375
2010-05-13,,0.005013125,1.20225e-05,0.0,349.27502,101.237495,7.66251,2.0625
2010-05-14,,0.004998375,0.0,0.0,301.05002,293.2125,8.912502,1.3249999
2010-05-15,,0.00604975,0.0,0.0,322.725,296.7875,11.950001,1.4875001
2010-05-16,,0.006328125,0.0,0.0,334.725,274.6625,12.800003,1.6875
2010-05-17,,0.0073225,0.0,0.0,359.07498,267.13748,14.725006,1.175
2010-05-18,,0.0074238754,0.0,0.0,356.025,276.975,15.087502,1.3000001
2010-05-19,,0.00791075,4.4516248e-05,0.0,383.6875,224.78749,15.150009,3.125
2010-05-20,,0.00885975,5.43575e-05,0.0,398.13748,77.9,13.512501,1.7125
2010-05-21,,0.007404125,0.0,0.0,348.51248,280.65,13.512505,0.96250004
2010-05-22,,0.008477125,0.0,0.0,360.88748,301.25,15.72501,1.5124999
2010-05-23,,0.0076730005,0.0,0.0,367.48752,260.3875,14.187504,3.1000001
2010-05-24,,0.0076373746,0.00013159,0.0,379.5625,123.712494,12.700005,3.9624999
2010-05-25,,0.006726,3.090875e-05,0.0,362.44998,43.337498,11.337505,2.5625
2010-05-26,,0.0061698747,1.8277e-05,0.0,363.0625,149.6625,10.600002,2.0625
2010-05-27,,0.006018125,1.277225e-05,0.0,368.0625,132.84999,9.700005,2.0
2010-05-28,,0.005632875,8.38875e-07,0.0,327.92502,211.375,10.500004,1.6625
2010-05-29,,0.005853375,0.0,0.0,311.625,331.6,12.875008,1.5375
2010-05-30,,0.006100375,0.0,0.0,313.975,334.525,13.325008,1.2125
2010-05-31,,0.0072390004,0.0,0.0,324.1625,326.80002,14.562511,1.1374999
2010-06-01,,0.007485625,1.7175e-05,0.0,344.8375,267.1,15.112503,0.72499996
2010-06-02,,0.0080425,1.585625e-05,0.0,356.48752,238.75,14.737507,0.5125
2010-06-03,,0.007650625,2.7142501e-05,0.0,370.875,199.32501,13.225006,0.97499996
2010-06-04,,0.0072675,1.375e-06,0.0,368.76248,225.40001,13.450008,0.8875
2010-06-05,,0.007872875,0.0,0.0,347.875,311.7625,14.900013,1.275
2010-06-06,,0.00922725,0.0,0.0,375.82498,301.19998,16.712505,1.3
2010-06-07,,0.009799625,0.0,0.0,368.4125,325.525,18.525013,1.3375
2010-06-08,,0.009266,0.0,0.0,374.17502,310.5,17.987503,1.65
2010-06-09,,0.010363624,3.874e-05,0.0,386.025,279.6375,18.200008,0.96250004
2010-06-10,,0.010151375,0.0,0.0,387.57498,294.725,18.262505,0.84999996
2010-06-11,,0.010132375,0.0,0.0,396.1625,286.1875,18.050007,0.7375
2010-06-12,,0.011615749,0.0,0.0,385.1,311.4625,19.975002,0.97499996
2010-06-13,,0.011017625,0.0,0.0,399.86252,298.73752,20.650005,1.4125
2010-06-14,,0.011084874,0.0,0.0,384.55002,317.1,20.687511,1.475
2010-06-15,,0.01053225,0.0,0.0,406.5875,255.17499,19.587505,1.725
2010-06-16,,0.0114750005,0.000270255,0.0,409.63748,57.737503,17.612507,1.275
2010-06-17,,0.0110525,1.78625e-06,0.0,404.13748,193.95,18.337513,1.325
2010-06-18,,0.0124079995,0.0,0.0,416.86252,268.26248,20.675003,0.90000004
2010-06-19,,0.012759999,0.0,0.0,419.44998,277.9125,21.462503,0.8625
2010-06-20,,0.01279625,0.00011993875,0.0,425.2125,164.46251,20.250008,0.6875
2010-06-21,,0.012820001,2.954625e-05,0.0,422.0,208.0,20.262508,0.7
2010-06-22,,0.0125125,8.586412e-05,0.0,419.625,245.34999,21.137505,1.4375
2010-06-23,,0.012800001,0.00026195127,0.0,415.91248,139.8875,19.537514,1.6999999
2010-06-24,,0.01005425,2.7185e-05,0.0,369.3375,215.1375,17.362503,1.4499999
2010-06-25,,0.01215125,0.0,0.0,393.36252,331.36252,22.487509,1.525
2010-06-26,,0.011566251,0.0,0.0,398.6875,304.3125,22.825006,1.15
2010-06-27,,0.01464625,0.0,0.0,420.2875,289.4375,24.262512,0.65000004
2010-06-28,,0.01433,2.61625e-06,0.0,433.44998,278.1875,24.625008,0.96250004
2010-06-29,,0.013859999,1.045625e-05,0.0,431.0625,192.1875,22.887505,1.025
2010-06-30,,0.013405,3.32875e-06,0.0,435.94998,152.3625,22.300003,1.2
2010-07-01,,0.01437125,1.89375e-05,0.0,429.26248,142.925,21.725,0.45000002
2010-07-02,,0.01405125,2.0975e-06,0.0,431.775,259.9375,23.075006,1.0
2010-07-03,,0.0145175,0.0,0.0,433.98752,224.375,22.600006,0.96250004
2010-07-04,,0.0143025,6.149e-05,0.0,426.44998,168.6875,21.487509,1.0124999
2010-07-05,,0.01232875,0.0,0.0,405.225,246.675,21.512505,1.025
2010-07-06,,0.01202375,5.5612495e-06,0.0,406.98752,239.33748,21.462503,0.7625
2010-07-07,,0.01254625,2.8348748e-05,0.0,399.025,252.3,21.40001,0.6625
2010-07-08,,0.012823749,8.2961255e-05,0.0,407.7875,200.66249,19.987503,0.71250004
2010-07-09,,0.0130687505,1.0555e-05,0.0,413.63748,217.1875,22.300009,0.83750004
2010-07-10,,0.01220875,7.74525e-05,0.0,407.61252,127.575005,20.375004,1.6374999
2010-07-11,,0.01262125,0.000353265,0.0,413.73752,196.84999,21.612509,1.5749999
2010-07-12,,0.01065525,0.00013404875,0.0,399.13748,85.237495,17.337513,2.2749999
2010-07-13,,0.0113160005,0.0,0.0,372.5875,293.1375,20.475002,1.0375
2010-07-14,,0.011595,0.0,0.0,395.26248,239.53749,20.650005,0.875
2010-07-15,,0.01169275,0.0,0.0,399.5375,297.48752,21.100006,0.8625
2010-07-16,,0.01303875,4.14875e-06,0.0,428.4,224.8,22.287506,1.0749999
2010-07-17,,0.01411,7.686625e-05,0.0,435.9375,225.83751,23.425003,1.5
2010-07-18,,0.0166875,9.76775e-05,0.0,439.23752,155.0875,24.000006,1.7875
2010-07-19,,0.0152925,2.23225e-05,0.0,435.38748,196.34999,23.27501,1.975
2010-07-20,,0.01446125,1.9425e-06,0.0,427.2125,271.775,23.800003,0.8875
2010-07-21,,0.015238751,7.415e-06,0.0,434.725,222.5,24.162506,1.7624999
2010-07-22,,0.015455,0.00010513875,0.0,442.3375,135.5625,22.71251,1.6999999
2010-07-23,,0.01382625,7.136625e-05,0.0,417.19998,179.9375,22.15001,0.91249996
2010-07-24,,0.012918751,6.125e-06,0.0,401.475,221.0,21.52501,0.91249996
2010-07-25,,0.01165,0.0,0.0,374.9125,276.13748,21.73751,1.1625
2010-07-26,,0.0134825,4.1461248e-05,0.0,419.11252,236.925,22.887505,1.9250001
2010-07-27,,0.01671375,0.00021918624,0.0,436.725,137.6125,23.600012,2.2124999
2010-07-28,,0.01607875,0.00017984751,0.0,430.275,137.90001,24.587502,2.675
2010-07-29,,0.016014999,0.0005046513,0.0,430.7125,49.6125,22.562508,2.0125
2010-07-30,,0.01459625,0.000117665004,0.0,403.76248,174.9875,21.937506,1.225
2010-07-31,,0.01617125,2.658875e-05,0.0,433.94998,239.55,25.025003,2.4750001
2010-08-01,,0.01483125,9.455375e-05,0.0,399.0,116.4,22.21251,1.4
2010-08-02,,0.012847501,0.0,0.0,377.125,275.4375,22.83751,0.84999996
2010-08-03,,0.013161249,0.0,0.0,398.625,204.1875,22.800009,0.72499996
2010-08-04,,0.01398375,0.0,0.0,416.80002,214.825,23.887506,0.925
2010-08-05,,0.018933749,2.5902502e-05,0.0,445.0875,228.73749,27.650003,1.9250001
2010-08-06,,0.01840375,1.3420001e-05,0.0,456.05002,239.325,27.762505,2.2625
2010-08-07,,0.0188675,0.0002503125,0.0,447.88748,131.84999,25.637505,1.1750001
2010-08-08,,0.01807,6.607875e-05,0.0,440.11252,191.75,25.462502,1.025
2010-08-09,,0.0169975,0.0001420875,0.0,439.275,183.59999,25.412506,1.1750001
2010-08-10,,0.016396249,4.287e-05,0.0,423.6875,209.77501,25.912506,1.6875
2010-08-11,,0.0181375,0.00023288875,0.0,437.775,57.625,24.750006,2.05
2010-08-12,,0.01507,0.0011685513,0.0,414.73752,67.1625,22.350012,1.6125001
2010-08-13,,0.01534875,2.17375e-06,0.0,405.1875,246.575,25.225012,1.4
2010-08-14,,0.01513125,4.40625e-06,0.0,430.4125,179.47499,25.062508,1.0500001
2010-08-15,,0.017438749,0.00013055124,0.0,439.21252,100.225,25.250006,2.3625
2010-08-16,,0.01603625,5.19475e-05,0.0,417.52502,225.40001,25.06251,1.475
2010-08-17,,0.01287,0.0,0.0,370.76248,262.5,23.712502,1.0500001
2010-08-18,,0.01389625,0.0,0.0,382.1625,271.1125,24.412506,0.875
2010-08-19,,0.012832125,0.0,0.0,384.42502,269.025,24.450005,1.8000001
2010-08-20,,0.01408125,0.0,0.0,400.1625,241.55,24.612509,2.0125
2010-08-21,,0.016725,0.000120278746,0.0,436.8375,152.71251,25.925003,1.6125001
2010-08-22,,0.0147875,2.2765e-05,0.0,405.4375,206.75,24.712503,1.0500001
2010-08-23,,0.017493749,0.0002580125,0.0,435.5,120.025,24.850012,1.3874999
2010-08-24,,0.01419125,5.858375e-05,0.0,390.975,117.1625,22.687508,1.3625001
2010-08-25,,0.0136537505,0.0,0.0,378.9375,175.15001,23.275003,1.0375
2010-08-26,,0.012015,0.0,0.0,373.9375,236.25,22.725006,0.90000004
2010-08-27,,0.0128999995,0.0,0.0,378.2875,228.90001,23.975012,0.52500004
2010-08-28,,0.0133724995,0.0,0.0,390.48752,193.16249,24.425009,0.55
2010-08-29,,0.016015,0.0,0.0,412.48752,209.58751,25.662506,1.3249999
2010-08-30,,0.01689125,8.3613755e-05,0.0,432.9625,211.8,26.787506,1.9375
2010-08-31,,0.0182125,6.315375e-05,0.0,419.15,197.66249,25.83751,1.4125
2010-09-01,,0.01700375,1.11925e-05,0.0,405.275,210.83751,24.775002,1.1875
2010-09-02,,0.014677499,1.68625e-06,0.0,412.375,177.52501,24.98751,0.9875
2010-09-03,,0.01491375,5.28625e-05,0.0,401.72498,103.612495,22.387505,1.35
2010-09-04,,0.01320875,7.6725e-06,0.0,393.01248,217.21251,23.775003,1.1875
2010-09-05,,0.017441249,0.0001093675,0.0,425.8125,102.475,24.875008,1.875
2010-09-06,,0.01573625,0.00054426497,0.0,415.19998,113.774994,23.212503,1.5124999
2010-09-07,,0.008797876,6.87125e-06,0.0,350.69998,197.75,20.36251,2.9375
2010-09-08,,0.00824825,0.0,0.0,314.375,238.2,19.175003,1.3625001
2010-09-09,,0.010587625,0.0,0.0,335.375,235.40001,21.025005,1.35
2010-09-10,,0.01142875,0.0,0.0,375.0625,146.77501,21.750008,1.1625
2010-09-11,,0.011096626,0.0,0.0,351.1875,120.112495,21.525003,0.6125
2010-09-12,,0.01091025,0.0,0.0,358.61252,222.97499,21.025005,1.4625001
2010-09-13,,0.01134175,0.0,0.0,347.1875,187.72499,22.412506,0.83750004
2010-09-14,,0.012193874,1.02125005e-05,0.0,359.38748,222.5625,22.250006,1.2375001
2010-09-15,,0.011837875,1.255e-06,0.0,368.65,217.2625,21.625006,1.8375
2010-09-16,,0.011012,0.0,0.0,372.57498,192.375,20.962505,1.5
2010-09-17,,0.01169125,6.8899994e-06,0.0,372.07498,197.3,21.100006,1.725
2010-09-18,,0.01080725,2.488125e-05,0.0,371.0375,174.3625,19.762505,1.1875
2010-09-19,,0.009009375,1.55125e-06,0.0,332.4125,135.9875,18.77501,1.4
2010-09-20,,0.01167125,3.5903748e-05,0.0,377.4625,156.2375,20.58751,2.075
2010-09-21,,0.0066127502,4.52125e-06,0.0,329.75,156.2375,16.912506,2.6125
2010-09-22,,0.005020375,0.0,0.0,306.0,151.1125,15.087509,2.4875
2010-09-23,,0.0053788754,1.4075001e-05,0.0,301.5375,137.96251,13.012505,2.075
2010-09-24,,0.005020375,0.0,0.0,285.5375,169.525,13.637505,1.7624999
2010-09-25,,0.00531775,1.1665e-06,0.0,304.9625,106.725,13.212509,2.6625001
2010-09-26,,0.00639525,0.0,0.0,318.8375,161.1125,15.612503,1.6999999
2010-09-27,,0.00941525,2.845e-05,0.0,361.94998,150.66249,18.712505,2.9875
2010-09-28,,0.009761251,0.00021555874,0.0,355.025,73.887505,15.925003,4.125
2010-09-29,,0.0061844997,1.31875e-06,0.0,332.38748,142.575,16.487507,3.75
2010-09-30,,0.0068221246,0.0,0.0,318.0625,136.7625,17.000011,1.625
2010-10-01,,0.006842,0.0,0.0,304.9125,196.65001,15.175007,1.625
2010-10-02,,0.00640575,0.0,0.0,306.7375,167.7625,14.550011,1.6125001
2010-10-03,,0.00877975,0.0004908387,0.0,368.4625,66.7125,14.837505,3.7250001
2010-10-04,,0.010384125,0.00026461,0.0,368.0625,43.8125,16.52501,1.2375001
2010-10-05,,0.008441625,5.8949998e-05,0.0,339.38748,123.775,14.175007,1.4499999
2010-10-06,,0.007074125,4.215e-06,0.0,307.475,159.3,14.250004,1.0875
2010-10-07,,0.00767825,0.0,0.0,312.525,181.5125,15.487507,1.2624999
2010-10-08,,0.008432,2.39875e-06,0.0,341.48752,156.97499,15.850006,2.45
2010-10-09,,0.0084275,0.000193575,0.0,369.88748,90.15,15.812511,2.7375
2010-10-10,,0.00913875,5.8025e-05,0.0,358.26248,37.7,14.912502,1.9375
2010-10-11,,0.00905225,0.0,0.0,341.475,149.59999,16.700005,1.1375
2010-10-12,,0.008730375,5.176375e-05,0.0,355.13748,98.3125,15.000008,1.6750001
2010-10-13,,0.005953625,0.0,0.0,310.23752,155.5,12.500004,1.6374999
2010-10-14,,0.00487175,0.0,0.0,279.48752,161.825,11.750008,1.375
2010-10-15,,0.007823749,0.00022712251,0.0,331.625,126.575005,13.162502,1.9250001
2010-10-16,,0.0055695004,0.0,0.0,310.6875,143.475,13.612507,1.9499999
2010-10-17,,0.0053205,1.3739999e-05,0.0,301.4375,74.0875,9.587502,2.7
2010-10-18,,0.00388975,2.3925e-06,0.0,272.7125,126.049995,8.325005,2.4875
2010-10-19,,0.0041325,0.0,0.0,281.5625,130.0625,10.175003,1.4749999
2010-10-20,,0.00500825,0.0,0.0,289.13748,114.299995,11.300003,0.84999996
2010-10-21,,0.00466125,0.0,0.0,266.7125,149.4,10.625004,1.1625
2010-10-22,,0.00555275,0.0,0.0,283.15,144.375,12.750004,0.8
2010-10-23,,0.00639925,0.0,0.0,319.125,134.875,13.250004,1.8249999
2010-10-24,,0.008594249,4.4705e-05,0.0,367.35,78.5875,15.350006,1.9625
2010-10-25,,0.004984,3.7055e-05,6.28375e-06,303.94998,24.625,6.137512,3.25
2010-10-26,,0.004535375,0.000157925,0.0,291.94998,64.0,5.125004,3.3875
2010-10-27,,0.003281625,8.235001e-06,0.0,272.19998,89.287506,4.987503,1.9375
2010-10-28,,0.004061625,1.241e-05,0.0,272.73752,83.125,6.587509,1.9125
2010-10-29,,0.00311875,0.0,0.0,245.55,134.8625,7.7500076,1.7750001
2010-10-30,,0.004436875,0.0,0.0,290.275,119.0625,9.000011,1.4
2010-10-31,,0.0050154165,0.0,0.0,313.47083,127.05417,9.9083395,0.9916666
2010-11-01,,0.0062272083,0.00013942084,4.3387013e-17,349.77084,44.720837,8.745839,1.15
2010-11-02,,0.0050614583,0.00042165,8.772858e-09,328.66666,40.241665,6.941672,1.7666668
2010-11-03,,0.004189667,8.3745836e-05,2.415246e-10,308.64584,52.791668,6.6958365,1.2041667
2010-11-04,,0.0041740416,5.9e-06,6.6e-13,318.58334,54.975002,7.420841,1.0416666
2010-11-05,,0.003971625,0.0,0.0,309.04166,65.38333,8.320835,1.0833334
2010-11-06,,0.0045041665,0.0,0.0,294.22916,92.98334,11.975005,1.0916667
2010-11-07,,0.0047712084,0.0,0.0,291.375,52.291668,7.7125053,1.1999999
2010-11-08,,0.0062985835,0.00028572083,1.6465534e-13,333.41666,17.970833,8.662505,1.3000001
2010-11-09,,0.0058732913,0.00025542916,2.194473e-13,328.04166,15.741666,8.787506,2.2166667
2010-11-10,,0.0043981248,0.00040399583,1.0768052e-06,322.0,26.191666,5.1625085,3.1083333
2010-11-11,,0.0041029584,2.8833334e-05,3.9775e-09,279.20834,53.141666,4.170841,1.4625
2010-11-12,,0.0044904584,3.0529165e-05,1.6685668e-12,289.39584,91.15417,8.387504,2.125
2010-11-13,,0.004735458,0.0,0.0,298.85416,53.558334,8.087505,1.7958332
2010-11-14,,0.0031260417,0.0,0.0,276.95834,49.75,4.783338,2.7166665
2010-11-15,,0.0025895,0.0,0.0,254.33333,86.01666,1.2916718,1.3791666
2010-11-16,,0.002785125,0.0,0.0,292.33334,63.350002,4.0250077,0.9583333
2010-11-17,,0.0035420002,0.0,0.0,253.9375,79.225,2.787506,0.675
2010-11-18,,0.00379075,0.0,0.0,272.52084,65.84167,4.2166734,0.60833335
2010-11-19,,0.0044471663,0.0,0.0,291.54166,54.545834,6.716671,0.7916667
2010-11-20,,0.004450958,0.0,0.0,271.375,78.575005,6.7458367,0.75416666
2010-11-21,,0.0056085833,0.0,0.0,294.77084,67.775,10.920842,1.5749999
2010-11-22,,0.00491475,0.000108375,1.5337499999999998e-20,316.9375,32.495834,9.058338,2.7875001
2010-11-23,,0.0025682084,0.0,0.0,264.54166,72.13333,3.0000038,1.8541666
2010-11-24,,0.0028062083,0.0,0.0,275.8125,81.674995,3.016674,1.5625
2010-11-25,,0.0046009165,0.0,0.0,300.72916,77.208336,7.137506,2.7875001
2010-11-26,,0.0029138748,1.1130557e-05,6.296068e-07,268.89584,80.833336,2.9375064,2.7333333
2010-11-27,,0.0027071666,7.40038e-05,4.2762593e-05,259.27084,98.19583,3.4541714,2.8958333
2010-11-28,,0.002319875,3.5266834e-10,0.000106746505,274.5,75.0375,-0.52499515,2.1375
2010-11-29,,0.0024949166,7.108396e-12,7.645925e-05,292.125,66.862495,-2.7749977,1.15
2010-11-30,,0.0026905835,8.5491253e-10,1.7767501e-06,261.77084,75.97083,0.8625043,1.1750001
2010-12-01,,0.0037487915,9.584689e-06,1.4382825e-06,275.79166,73.479164,2.9583385,1.3375001
2010-12-02,,0.005645583,0.00017073729,4.386454e-15,317.6875,38.287502,9.691669,4.9625
2010-12-03,,0.0059214584,0.0004791126,2.3358402e-09,340.08334,16.966667,9.22084,3.6541665
2010-12-04,,0.0030994583,5.6710417e-07,6.4022316e-07,274.66666,48.99167,4.220839,2.0
2010-12-05,,0.0043334584,9.774167e-07,3.341387e-08,294.6875,41.774998,6.229173,1.3208333
2010-12-06,,0.003960375,7.9217796e-05,0.00011123068,318.79166,15.920834,2.375005,3.6499999
2010-12-07,,0.003000125,2.2496336e-06,1.5330043e-05,287.39584,17.758333,0.37083817,2.0874999
2010-12-08,,0.00238675,7.008446e-09,2.7334506e-06,286.85416,18.020834,0.30833945,2.7541666
2010-12-09,,0.002407125,6.530219e-08,1.4693251e-05,282.29166,33.620834,0.22500484,3.425
2010-12-10,,0.0028320418,1.3212494e-05,3.423124e-06,275.0625,27.15,0.8250058,2.3833334
2010-12-11,,0.0028788748,2.0590329e-05,5.566022e-05,270.6875,25.991667,1.7041727,2.9291668
2010-12-12,,0.0022766667,1.2470479e-12,1.19077495e-05,260.875,51.1875,-2.2708282,2.0583332
2010-12-13,,0.0034663333,6.217608e-06,1.6082541e-06,302.83334,32.941666,3.4000065,2.6833334
2010-12-14,,0.0027092083,5.6910626e-06,0.00011709054,272.66666,40.966667,-1.9041609,4.0833335
2010-12-15,,0.0013547499,5.520208e-21,2.7292751e-06,222.5,56.370834,-6.695829,2.6791668
2010-12-16,,0.0016635833,1.5114484e-13,4.0894583e-06,220.02083,70.137505,-4.579159,1.2916666
2010-12-17,,0.0019575835,3.93155e-11,0.00011248988,254.33333,32.0125,-4.1208267,1.0708333
2010-12-18,,0.0020774582,1.6635323e-09,1.2873176e-05,267.41666,41.725002,-1.6791611,2.6958332
2010-12-19,,0.0036044999,4.5520468e-05,7.984677e-07,294.89584,34.212498,2.7750053,3.4666665
2010-12-20,,0.0031709168,1.4005428e-06,7.095175e-07,280.22916,54.63333,2.8791745,2.6875
2010-12-21,,0.0020750416,6.8130573e-10,3.0661668e-06,246.27083,47.412502,-0.45832697,1.5
2010-12-22,,0.0035120416,1.1511936e-05,9.511175e-05,313.625,15.875,0.4166743,1.4416666
2010-12-23,,0.003585125,4.931528e-05,0.000118085874,289.85416,44.912502,1.520841,3.95
2010-12-24,,0.0015041083,3.958853e-11,9.042254e-06,219.6875,54.670834,-4.8124924,2.6
2010-12-25,,0.0013444166,3.784962e-19,2.1658334e-06,232.04167,55.662502,-5.520826,2.05
2010-12-26,,0.001998625,3.0749975e-12,2.9846667e-06,227.29167,70.85833,-1.1458321,1.9166666
2010-12-27,,0.0019452501,4.855527e-11,2.2759584e-06,249.97917,62.579166,0.13333766,1.7791667
2010-12-28,,0.002407625,2.162082e-08,8.677854e-05,268.02084,36.8625,-0.54582596,1.4583334
2010-12-29,,0.0033092082,2.1568958e-07,4.5459125e-05,303.66666,33.466667,-0.15832901,1.3208333
2010-12-30,,0.0027593335,9.6074054e-08,8.7125e-06,250.9375,51.358334,-1.537496,1.0916667
2010-12-31,,0.0019860833,1.4996166e-11,2.2251709e-06,231.75,51.333332,-1.420826,1.9708333
2011-01-01,,0.0018183751,4.101316e-12,1.999375e-06,232.20833,62.183334,-1.0791601,2.0416667
2011-01-02,,0.002413,2.208552e-09,3.170001e-05,261.89584,76.07917,-1.3083254,2.0708334
2011-01-03,,0.0025655415,3.3976717e-09,1.00674215e-05,272.52084,86.70416,-0.61249286,1.8208333
2011-01-04,,0.0019889167,7.039802e-11,1.5178596e-05,271.625,54.295834,-2.9374936,1.8208333
2011-01-05,,0.0023663335,2.7780627e-11,0.00010786537,272.83334,43.36667,-2.7874947,2.2666667
2011-01-06,,0.0013626916,4.1174258e-17,0.0001082248,261.20834,29.5875,-8.458327,5.433333
2011-01-07,,0.0016342084,4.14465e-16,0.00023529567,272.25,39.866665,-7.4208274,4.929167
2011-01-08,,0.0016944166,3.9255708000000005e-16,9.8040706e-05,237.29167,41.666668,-6.1208267,1.6416668
2011-01-09,,0.0014507083,3.3041855e-16,7.930171e-05,234.22917,87.93333,-6.7958283,3.5375001
2011-01-10,,0.0012169875,5.2705136e-19,8.253538e-05,220.97917,112.0875,-6.249994,3.7
2011-01-11,,0.0012291666,6.513625e-22,3.7555e-06,216.8125,65.39167,-7.737493,1.9
2011-01-12,,0.001850625,2.6891904e-16,0.00021653961,270.39584,51.0,-6.366661,2.5458333
2011-01-13,,0.0011576709,9.831211e-19,1.994525e-05,211.0625,91.3125,-8.062493,2.8999999
2011-01-14,,0.0011745541,5.0229585000000005e-21,1.2277375e-05,212.41667,110.92084,-7.024994,2.7749999
2011-01-15,,0.0022745,3.9874284e-11,0.00012311662,273.41666,90.87917,-1.5999922,3.2
2011-01-16,,0.0030923334,5.8348974e-07,8.892267e-05,296.95834,40.212498,-0.17082596,5.5166664
2011-01-17,,0.0023360832,6.6982914e-10,0.00011023516,264.79166,82.941666,-1.5166588,4.2083335
2011-01-18,,0.002582625,5.911964e-09,1.0110041e-05,270.27084,97.92917,-1.2874933,1.3541666
2011-01-19,,0.001869125,3.8520467e-13,4.6442915e-06,239.41667,94.25,-3.5291584,1.475
2011-01-20,,0.0021186667,1.2801836e-11,0.000104472296,252.97917,92.2875,-2.899995,3.6458333
2011-01-21,,0.0017062916,3.0286804e-15,3.36e-06,228.64583,96.27917,-4.220829,2.425
2011-01-22,,0.001869625,7.1422203e-13,1.3435113e-05,244.91667,101.5375,-2.379163,1.9833332
2011-01-23,,0.0023587083,1.3331589e-08,2.3169167e-05,263.95834,80.23333,-2.3791618,1.1041666
2011-01-24,,0.001922125,6.736938e-14,4.7785834e-06,235.02083,85.55417,-4.799993,1.0625
2011-01-25,,0.0020045,6.6833167e-12,7.774875e-06,241.91667,81.333336,-3.6541607,1.2416667
2011-01-26,,0.0015275,1.4126806e-16,1.0273791e-05,248.10417,115.225,-4.7333283,1.2416667
2011-01-27,,0.00120275,9.745762999999999e-19,4.7334165e-06,211.375,99.57916,-7.4833245,1.2666667
2011-01-28,,0.00158825,1.9995589e-17,6.8592913e-06,231.33333,105.06667,-5.429161,1.6833334
2011-01-29,,0.0013293334,6.0850535000000005e-16,4.0559585e-06,207.41667,102.512505,-4.662493,1.9833332
2011-01-30,,0.001805375,3.1313016e-13,8.100617e-05,255.20833,83.737495,-5.8249946,1.7833333
2011-01-31,,0.0021284167,1.3308854e-13,0.0001927562,279.45834,35.55,-4.7416573,2.4416666
2011-02-01,,0.00187075,1.7538774e-15,1.70025e-05,261.77084,82.67083,-4.937496,3.033333
2011-02-02,,0.0026399584,7.0382383e-10,4.2578163e-06,256.14584,121.354164,0.14167278,1.3791666
2011-02-03,,0.0024945417,1.0156959e-07,5.9130834e-06,230.60417,121.979164,-0.1791598,1.1666666
2011-02-04,,0.0026654582,1.0988002e-06,7.824791e-06,259.85416,95.479164,2.1458397,2.3708334
2011-02-05,,0.0014687916,8.207889e-15,4.1646667e-06,225.10417,96.79584,-3.741661,3.0416667
2011-02-06,,0.0029599166,1.078642e-06,2.1796332e-05,275.0,98.86667,0.091672264,4.5375
2011-02-07,,0.0013779583,7.0801214e-15,1.2611625e-05,211.52083,91.02917,-5.79583,5.1666665
2011-02-08,,0.0016475833,3.0090783e-17,2.2013417e-06,236.60417,104.700005,-4.0041604,1.9541668
2011-02-09,,0.0022766667,2.887997e-12,1.1050262e-05,261.14584,116.7125,-2.654157,1.2833333
2011-02-10,,0.0027267917,3.78739e-08,0.00011496471,277.47916,133.05,-1.4624952,2.1458333
2011-02-11,,0.0019268333,2.3515512e-09,5.973583e-06,214.8125,133.32916,-3.6958287,1.4458333
2011-02-12,,0.0017696667,1.7979307e-12,2.9300418e-06,235.5,101.88333,-2.3624942,2.9708335
2011-02-13,,0.0020813749,7.2665086e-12,0.00012791125,265.25,101.950005,-3.212494,3.5
2011-02-14,,0.0017226668,2.8505055e-13,8.7012495e-06,222.6875,114.0,-6.2916603,1.0791667
2011-02-15,,0.0023078334,6.6554144e-09,7.859042e-06,254.22917,120.1875,-0.26249313,1.7541666
2011-02-16,,0.0025432084,1.8892094e-07,3.864833e-06,256.91666,88.4125,-0.46249518,1.5708333
2011-02-17,,0.0036924584,1.1446608e-05,3.921769e-05,310.85416,57.970837,2.087508,2.3083334
2011-02-18,,0.0024927084,2.3279927e-06,7.832121e-05,292.1875,82.14167,-1.8249944,3.1625001
2011-02-19,,0.0025917084,7.612683e-09,8.4405874e-05,278.72916,123.46667,-0.70832443,2.5666666
2011-02-20,,0.0017916667,1.542549e-10,4.000083e-06,235.14583,150.9375,-1.4416605,2.2749999
2011-02-21,,0.002360625,1.7132605e-08,5.6478334e-06,231.1875,163.57083,-0.89166135,1.0625
2011-02-22,,0.0028854583,1.6452158e-07,1.0277291e-06,228.97917,162.07083,2.2208378,3.0
